1102,1062,21,4.62
1062,1022,43,4.62
1102,1063,46,3.03
1102,1061,46,3.03
1102,1103,60,1.65
1102,1101,60,1.65
1022,982,65,4.62
1061,1021,68,4.62
1063,1023,68,4.62
1062,1023,68,3.03
1062,1021,68,3.03
982,942,87,4.62
1021,981,90,4.62
1023,983,90,4.62
1022,983,90,3.03
1022,981,90,3.03
1061,1020,93,3.03
1063,1024,93,3.03
1102,1142,99,1.01
1101,1060,107,3.03
1103,1064,107,3.03
1061,1060,107,1.65
1063,1064,107,1.65
942,902,109,4.62
981,941,112,4.62
982,943,112,3.03
982,941,112,3.03
983,943,112,4.62
1020,980,115,4.62
1024,984,115,4.62
1021,980,115,3.03
1023,984,115,3.03
1101,1100,121,1.65
1103,1104,121,1.65
1102,1143,125,1.14
1102,1141,125,1.14
902,862,131,4.62
941,901,134,4.62
942,903,134,3.03
942,901,134,3.03
943,903,134,4.62
980,940,137,4.62
981,940,137,3.03
983,944,137,3.03
984,944,137,4.62
1020,979,140,3.03
1024,985,140,3.03
862,822,153,4.62
1064,1025,154,3.03
1020,1019,154,1.65
1024,1025,154,1.65
1060,1019,154,3.03
901,861,156,4.62
903,863,156,4.62
902,863,156,3.03
902,861,156,3.03
940,900,159,4.62
944,904,159,4.62
941,900,159,3.03
943,904,159,3.03
979,939,162,4.62
980,939,162,3.03
985,945,162,4.62
984,945,162,3.03
1100,1059,168,3.03
1104,1065,168,3.03
1064,1065,168,1.65
1060,1059,168,1.65
822,782,175,4.62
863,823,178,4.62
861,821,178,4.62
862,823,178,3.03
862,821,178,3.03
900,860,181,4.62
904,864,181,4.62
901,860,181,3.03
903,864,181,3.03
1100,1099,182,1.65
1104,1105,182,1.65
939,899,184,4.62
945,905,184,4.62
940,899,184,3.03
944,905,184,3.03
1141,1140,186,1.65
1143,1144,186,1.65
1101,1140,186,1.14
1103,1144,186,1.14
979,938,187,3.03
985,946,187,3.03
782,742,197,4.62
1142,1182,199,1.01
823,783,200,4.62
821,781,200,4.62
822,783,200,3.03
822,781,200,3.03
979,978,201,1.65
1019,978,201,3.03
1025,986,201,3.03
985,986,201,1.65
860,820,203,4.62
863,824,203,3.03
861,820,203,3.03
864,824,203,4.62
899,859,206,4.62
900,859,206,3.03
904,865,206,3.03
905,865,206,4.62
938,898,209,4.62
946,906,209,4.62
939,898,209,3.03
945,906,209,3.03
1065,1026,215,3.03
1059,1018,215,3.03
1019,1018,215,1.65
1025,1026,215,1.65
742,702,219,4.62
781,741,222,4.62
782,743,222,3.03
782,741,222,3.03
783,743,222,4.62
824,784,225,4.62
820,780,225,4.62
823,784,225,3.03
821,780,225,3.03
1141,1181,225,1.01
1143,1183,225,1.01
1142,1183,225,1.14
1142,1181,225,1.14
859,819,228,4.62
865,825,228,4.62
860,819,228,3.03
864,825,228,3.03
1105,1066,229,3.03
1065,1066,229,1.65
1059,1058,229,1.65
1099,1058,229,3.03
898,858,231,4.62
899,858,231,3.03
905,866,231,3.03
906,866,231,4.62
938,897,234,3.03
946,907,234,3.03
702,662,241,4.62
1105,1106,243,1.65
1099,1098,243,1.65
743,703,244,4.62
741,701,244,4.62
742,703,244,3.03
742,701,244,3.03
784,744,247,4.62
780,740,247,4.62
1144,1145,247,1.65
781,740,247,3.03
1140,1139,247,1.65
783,744,247,3.03
1100,1139,247,1.14
1104,1145,247,1.14
938,937,248,1.65
946,947,248,1.65
978,937,248,3.03
986,947,248,3.03
819,779,250,4.62
825,785,250,4.62
824,785,250,3.03
820,779,250,3.03
1141,1180,251,1.14
1143,1184,251,1.14
858,818,253,4.62
866,826,253,4.62
859,818,253,3.03
865,826,253,3.03
897,857,256,4.62
898,857,256,3.03
907,867,256,4.62
906,867,256,3.03
1026,987,262,3.03
978,977,262,1.65
1018,977,262,3.03
986,987,262,1.65
662,622,263,4.62
703,663,266,4.62
701,661,266,4.62
702,663,266,3.03
702,661,266,3.03
744,704,269,4.62
740,700,269,4.62
743,704,269,3.03
741,700,269,3.03
785,745,272,4.62
779,739,272,4.62
784,745,272,3.03
780,739,272,3.03
818,778,275,4.62
826,786,275,4.62
819,778,275,3.03
825,786,275,3.03
1066,1027,276,3.03
1058,1017,276,3.03
1026,1027,276,1.65
1018,1017,276,1.65
857,817,278,4.62
867,827,278,4.62
858,817,278,3.03
866,827,278,3.03
897,856,281,3.03
907,868,281,3.03
622,582,285,4.62
663,623,288,4.62
661,621,288,4.62
662,623,288,3.03
662,621,288,3.03
1106,1067,290,3.03
1098,1057,290,3.03
1066,1067,290,1.65
1058,1057,290,1.65
700,660,291,4.62
703,664,291,3.03
704,664,291,4.62
701,660,291,3.03
739,699,294,4.62
744,705,294,3.03
740,699,294,3.03
745,705,294,4.62
897,896,295,1.65
937,896,295,3.03
947,908,295,3.03
907,908,295,1.65
778,738,297,4.62
785,746,297,3.03
779,738,297,3.03
786,746,297,4.62
1182,1222,299,1.01
