116323,115665,0,96.88
116323,115666,0,59.46
115666,115008,1,96.88
115666,115009,1,59.46
115665,115007,1,96.88
115665,115008,1,59.46
116323,115664,1,18.72
115009,114351,2,62.11
115009,114352,2,38.12
115008,114350,2,62.11
115008,114351,2,38.12
115007,114349,2,96.88
115007,114350,2,59.46
115664,115006,2,96.88
115666,115667,2,14.47
115665,115006,2,18.72
114350,113692,3,64.43
114350,113693,3,39.54
114349,113691,3,96.88
114349,113692,3,59.46
115667,115010,3,38.12
115006,114348,3,62.11
115007,114348,3,18.72
114351,113693,3,64.43
114351,113694,3,39.54
115664,115005,3,18.72
114352,113694,3,64.43
114352,113695,3,39.54
113691,113033,4,64.43
115010,114353,4,59.46
113693,113035,4,64.43
113693,113036,4,39.54
113692,113035,4,39.54
116323,116980,4,5.78
113694,113036,4,64.43
113694,113037,4,39.54
113695,113037,4,64.43
113695,113038,4,39.54
114353,113696,5,39.54
113038,112380,5,64.43
113038,112381,5,39.54
115010,115011,5,14.47
113037,112380,5,39.54
115667,115668,5,9.28
115011,114354,6,38.12
113696,113039,6,39.54
112381,111724,6,39.54
114354,113697,7,39.54
113039,112382,7,39.54
111724,111066,7,62.11
111724,111067,7,38.12
115010,115669,7,7.33
113697,113040,8,39.54
115669,115012,8,38.12
112382,111725,8,31.59
115011,115012,8,9.28
111066,110408,8,62.11
111066,110409,8,38.12
113040,112383,9,31.59
115012,114355,9,38.12
110408,109750,9,62.11
110408,109751,9,38.12
111725,111068,9,38.12
114354,114355,9,9.63
110409,109751,9,62.11
110409,109752,9,38.12
109750,109092,10,62.11
109750,109093,10,38.12
112383,111726,10,59.46
114355,113698,10,39.54
109751,109093,10,62.11
109751,109094,10,38.12
111068,110410,10,96.88
111068,110411,10,59.46
113697,113698,10,9.63
115669,115670,10,9.28
116980,117638,10,3.71
116980,117639,10,4.87
109093,108435,11,62.11
109093,108436,11,38.12
111726,111069,11,38.12
113698,113041,11,31.59
115670,115013,11,59.46
110411,109753,11,62.11
110411,109754,11,38.12
112383,112384,11,14.47
111068,111069,11,14.47
113040,113041,11,7.69
115012,115013,11,9.28
110408,109749,11,12
110410,109753,11,38.12
109092,108434,11,62.11
109092,108435,11,38.12
111069,110412,12,38.12
112384,111727,12,59.46
116980,117637,12,3.84
114355,114356,12,9.63
109750,109091,12,12
115670,115671,12,14.47
109749,109091,12,62.11
115013,114356,12,38.12
110412,109755,13,38.12
111727,111070,13,38.12
109091,108433,13,62.11
115671,115014,13,38.12
114356,113699,13,38.12
109754,109096,13,13.43
112384,112385,13,14.47
113041,113042,13,14.47
109092,108433,13,12
109752,109095,13,8.24
108436,107778,13,13.43
109753,109095,13,13.43
112383,113042,13,7.33
108434,107776,13,13.43
113698,113699,13,7.69
108435,107777,13,13.43
111070,110413,14,38.12
112385,111728,14,38.12
115014,114357,14,59.46
115669,116328,14,4.7
115670,116328,14,5.57
115670,116329,14,7.33
109096,108438,14,62.11
109096,108439,14,38.12
109094,108437,14,8.24
109749,109090,14,12
111728,111071,15,38.12
109090,108432,15,62.11
108438,107780,15,62.11
108438,107781,15,38.12
110413,109756,15,38.12
114357,113700,15,38.12
109755,109097,15,13.43
107778,107120,15,13.43
107776,107118,15,13.43
107777,107119,15,13.43
115014,115015,15,14.47
116329,115672,15,38.12
108433,107775,15,13.43
109091,108432,15,12
115671,115672,15,9.28
109754,109097,15,8.24
112384,113043,15,7.33
108439,107781,15,62.11
108439,107782,15,38.12
113041,113700,15,7.33
108436,107779,15,8.24
109749,109748,15,5.31
109756,109098,16,62.11
109756,109099,16,38.12
111071,110414,16,38.12
107781,107123,16,62.11
107781,107124,16,38.12
107780,107122,16,62.11
107780,107123,16,38.12
115015,114358,16,59.46
109097,108440,16,38.12
108432,107774,16,96.88
112385,112386,16,9.28
117637,117636,16,5.51
107782,107124,16,62.11
107782,107125,16,38.12
117638,118297,16,4.87
117639,118297,16,3.71
117639,118298,16,4.87
110414,109757,17,38.12
107123,106465,17,62.11
107123,106466,17,38.12
109099,108441,17,62.11
109099,108442,17,38.12
107119,106461,17,13.43
114358,113701,17,38.12
107118,106460,17,13.43
107779,107121,17,13.43
107120,106462,17,13.43
107775,107117,17,13.43
111728,111729,17,9.28
115015,115016,17,14.47
108432,107773,17,18.72
107778,107121,17,8.24
108440,107783,17,38.12
115014,115673,17,7.33
107774,107116,17,62.11
107774,107117,17,38.12
112386,111729,17,38.12
107116,106458,18,62.11
107116,106459,18,38.12
108442,107784,18,62.11
108442,107785,18,38.12
107121,106463,18,62.11
107121,106464,18,38.12
106462,105804,18,62.11
106462,105805,18,38.12
107122,106464,18,13.43
115016,114359,18,59.46
113701,113044,18,38.12
111071,111072,18,9.28
108441,107784,18,38.12
107117,106459,18,62.11
107783,107126,18,38.12
111729,111072,18,38.12
107125,106467,18,13.43
107785,107127,19,62.11
107785,107128,19,38.12
111072,110415,19,38.12
114359,113702,19,38.12
106467,105809,19,62.11
106467,105810,19,38.12
106465,105807,19,13.43
106466,105808,19,13.43
113044,112387,19,38.12
106461,105803,19,13.43
115016,115017,19,14.47
110414,110415,19,9.28
107773,107115,19,13.43
118298,118299,19,9.63
109099,109100,19,9.28
107126,106468,19,62.11
107126,106469,19,38.12
106460,105802,19,13.43
115015,115674,19,7.33
107774,107115,19,12
107784,107127,19,38.12
112386,112387,19,9.28
107128,106470,20,62.11
107128,106471,20,38.12
113702,113045,20,38.12
109100,108443,20,38.12
105805,105147,20,13.43
106464,105806,20,13.43
106458,105800,20,13.43
112387,111730,20,38.12
105810,105152,20,62.11
105810,105153,20,38.12
106459,105801,20,13.43
105804,105146,20,13.43
107116,106457,20,12
108442,108443,20,9.28
115017,114360,20,59.46
110415,109758,20,38.12
106469,105811,20,62.11
106469,105812,20,38.12
106468,105811,20,38.12
107127,106470,20,38.12
111729,111730,20,9.28
109758,109101,21,38.12
105811,105154,21,38.12
105803,105145,21,13.43
115016,115675,21,7.33
105812,105154,21,62.11
105812,105155,21,38.12
115017,115018,21,14.47
111072,111073,21,9.28
106470,105813,21,38.12
107785,107786,21,9.28
105809,105151,21,13.43
114360,113703,21,38.12
105808,105150,21,13.43
105807,105149,21,13.43
105802,105144,21,13.43
105153,104495,21,62.11
105153,104496,21,38.12
113045,112388,21,38.12
108443,107786,21,38.12
106471,105813,21,62.11
106471,105814,21,38.12
107786,107129,22,38.12
105814,105156,22,62.11
105814,105157,22,38.12
109101,108444,22,38.12
112388,111731,22,38.12
105149,104491,22,62.11
105149,104492,22,38.12
115018,114361,22,38.12
105813,105156,22,38.12
105150,104492,22,62.11
105150,104493,22,38.12
113703,113046,22,38.12
105154,104497,22,38.12
105155,104497,22,62.11
105155,104498,22,38.12
105147,104489,22,13.43
115672,116331,22,4.7
105146,104488,22,13.43
118298,118957,22,4.87
110415,110416,22,9.28
105805,105148,22,8.24
106457,105799,22,13.43
107128,107129,22,9.28
118299,118300,22,9.63
105801,105143,22,13.43
105152,104494,22,13.43
105800,105142,22,13.43
105806,105148,22,13.43
105157,104499,23,62.11
105157,104500,23,38.12
107129,106472,23,38.12
104493,103835,23,62.11
104493,103836,23,38.12
104494,103836,23,62.11
104494,103837,23,38.12
108444,107787,23,38.12
110416,109759,23,38.12
105156,104499,23,38.12
105144,104486,23,13.43
104495,103837,23,11.01
105145,104487,23,11.01
109758,109759,23,9.28
104496,103838,23,11.01
114361,113704,23,59.46
115017,115676,23,7.33
104498,103840,23,62.11
104498,103841,23,38.12
113046,112389,23,38.12
106471,106472,23,9.28
106472,105815,24,38.12
104500,103842,24,62.11
104500,103843,24,38.12
115676,115019,24,38.12
113704,113047,24,38.12
103835,103177,24,62.11
103835,103178,24,38.12
107787,107130,24,38.12
105143,104485,24,13.43
104488,103830,24,13.43
104492,103834,24,13.43
105142,104484,24,13.43
104489,103831,24,13.43
105814,105815,24,9.28
105799,105141,24,13.43
109101,109102,24,9.28
105149,104490,24,12
115018,115019,24,9.28
104499,103842,24,38.12
116331,116332,24,14.47
104491,103833,24,13.43
105147,104490,24,8.24
104497,103839,24,13.43
114361,114362,24,14.47
103836,103178,24,62.11
103836,103179,24,38.12
103841,103183,24,62.11
103841,103184,24,38.12
105148,104490,24,13.43
109759,109102,24,38.12
103183,102525,25,62.11
103183,102526,25,38.12
103830,103172,25,62.11
103830,103173,25,38.12
107130,106473,25,38.12
105815,105158,25,38.12
103843,103185,25,62.11
103843,103186,25,38.12
104486,103828,25,11.01
103840,103182,25,13.43
104487,103829,25,13.43
103838,103180,25,13.43
105157,105158,25,9.28
108444,108445,25,9.28
110416,110417,25,9.28
118957,118958,25,9.63
103834,103176,25,96.88
103842,103185,25,38.12
103184,102526,25,62.11
103184,102527,25,38.12
114362,113705,25,38.12
118299,118958,25,4.87
109102,108445,25,38.12
103172,102514,26,62.11
103172,102515,26,38.12
113705,113048,26,38.12
102526,101868,26,62.11
102526,101869,26,38.12
103829,103171,26,62.11
108445,107788,26,38.12
106473,105816,26,38.12
105158,104501,26,38.12
103179,102521,26,13.43
104490,103832,26,11.01
103839,103181,26,13.43
103833,103175,26,13.43
103828,103170,26,62.11
103828,103171,26,38.12
104500,104501,26,9.28
115676,115677,26,9.28
104485,103827,26,13.43
107787,107788,26,9.28
111731,111074,26,8.24
103177,102519,26,11.01
104489,103832,26,8.24
104484,103826,26,13.43
103834,103175,26,18.72
116331,116990,26,7.33
103185,102528,26,38.12
114361,115020,26,7.33
110415,111074,26,4.7
110417,109760,26,38.12
103178,102520,26,13.43
115674,116333,26,4.7
109759,109760,26,9.28
