199246,198588,0,62.11
199246,198589,0,38.12
198589,197931,1,62.11
198589,197932,1,38.12
198588,197930,1,62.11
198588,197931,1,38.12
197932,197274,2,62.11
197932,197275,2,38.12
197931,197273,2,62.11
197931,197274,2,38.12
197930,197272,2,62.11
197930,197273,2,38.12
199246,198587,2,12
199246,199247,2,9.28
197272,196614,3,62.11
197272,196615,3,38.12
199247,198590,3,38.12
197274,196616,3,62.11
197274,196617,3,38.12
198587,197929,3,62.11
198589,198590,3,9.28
197275,196617,3,62.11
197275,196618,3,38.12
198588,197929,3,12
199246,199245,3,5.31
196614,195956,4,62.11
196614,195957,4,38.12
198590,197933,4,38.12
197929,197271,4,62.11
196616,195958,4,62.11
196616,195959,4,38.12
197930,197271,4,12
197932,197933,4,9.28
195956,195298,5,64.43
195956,195299,5,39.54
195959,195301,5,62.11
195959,195302,5,38.12
197271,196613,5,64.43
197933,197276,5,38.12
196618,195960,5,13.43
195957,195299,5,62.11
195957,195300,5,38.12
195958,195300,5,62.11
195958,195301,5,38.12
199246,199904,5,3.57
197275,197276,5,9.28
199247,199248,5,9.28
197272,196613,5,12
196613,195955,6,64.43
199248,198591,6,38.12
197276,196619,6,38.12
196614,195955,6,12
198590,198591,6,9.28
195302,194645,6,38.12
199246,199905,6,4.7
195300,194643,6,39.54
195301,194643,6,62.11
195955,195297,7,64.43
198591,197934,7,38.12
194645,193987,7,62.11
194645,193988,7,38.12
195956,195297,7,12.45
197933,197934,7,9.28
196618,195961,7,8.24
199246,199903,7,3.71
193987,193329,8,64.43
193987,193330,8,39.54
196613,195954,8,12.45
199248,199249,8,9.28
197276,197277,8,9.28
193988,193330,8,62.11
197277,196620,9,38.12
199249,198592,9,38.12
193330,192673,9,39.54
198591,198592,9,9.28
194645,194646,9,9.28
198592,197935,10,38.12
197935,197278,11,38.12
197277,197278,11,9.28
199249,199250,11,9.28
199904,200562,11,3.57
197278,196621,12,38.12
199250,198593,12,38.12
196620,196621,12,9.28
198592,198593,12,9.28
192673,192674,12,9.63
199905,200563,12,3.57
199904,200563,12,4.7
198593,197936,13,38.12
197935,197936,13,9.28
199904,200561,13,3.71
197936,197279,14,38.12
197278,197279,14,9.28
199250,199251,14,9.28
197279,196622,15,38.12
199251,198594,15,38.12
198593,198594,15,9.28
192674,192675,15,9.63
192673,193332,15,4.87
198594,197937,16,38.12
197936,197937,16,9.28
197937,197280,17,38.12
197279,197280,17,9.28
197280,196623,18,38.12
193332,193333,18,9.28
196622,196623,18,9.28
198594,198595,18,9.28
192675,192676,18,9.63
192674,193333,18,4.87
198595,197938,19,38.12
192676,192019,19,39.54
197937,197938,19,9.28
197938,197281,20,38.12
197280,197281,20,9.28
197281,196624,21,38.12
196623,196624,21,9.28
198595,198596,21,9.28
192676,192677,21,9.63
193333,193334,21,9.28
192675,193334,21,4.87
198596,197939,22,38.12
192677,192020,22,38.12
192019,192020,22,9.63
197938,197939,22,9.28
198594,199253,22,4.7
197939,197282,23,39.54
193334,193335,23,14.47
199253,199254,23,32.11
197281,197282,23,9.28
193335,192678,24,38.12
199254,198597,24,131.94
199254,199255,24,32.11
198596,198597,24,9.28
192677,192678,24,9.28
199253,199911,24,12.35
199253,199912,24,16.25
199255,198598,25,131.94
199255,199256,25,32.11
198597,197940,25,38.12
192678,192021,25,38.12
199912,199913,25,32.11
199254,199913,25,16.25
192020,192021,25,9.63
197939,197940,25,9.63
196624,195967,25,8.24
199913,199914,26,32.11
199255,199914,26,16.25
197940,197283,26,39.54
199912,200570,26,12.35
199912,200571,26,16.25
193335,193336,26,9.28
199911,200569,26,12.35
199911,200570,26,16.25
198598,197941,26,39.54
199256,198599,26,131.94
199256,199257,26,32.11
193336,192679,27,38.12
199914,199915,27,32.11
199257,198600,27,131.94
198599,197942,27,39.54
197941,197284,27,39.54
192678,192679,27,9.28
197282,196625,27,8.24
199256,199915,27,16.25
